"Geo Point","Geo Shape","insee","ident","siret","infor","adresse","exploit","th_heur","th_nuit","ta_moivel","th_quar","th_10","np_pmr","ta_type","ta_nres7j","ta_titul","libres","np_veltot","np_2rele","np_hgsup","np_stlav","np_covoit","prepaye","nb_niv","th_4","ta_ntitul","th_3","th_2","th_24","gabari_max","mdate","url","np_vle","np_fourr","th_demi","secteur","np_global","np_velec","gid","gabari_std","titul","propr","np_mobalt","ta_handi","np_hginf","connecte","np_pr","etat","nom","total","typgest","type","an_serv","ta_resmoi","np_2rmot","cdate","np_total","tv_1h","ta_moimot"
"44.8382085,-0.5575964","{""coordinates"": [-0.5575964, 44.8382085], ""type"": ""Point""}","33063","CUBPK55","80822705200012","4,5€ pour 1 à 5 passagers dans le VL","Rue Letellier 33000 Bordeaux","KEOLIS","4.5",,"0.0","4.5","4.5","6","PAYANT_TARIF_PARC_RELAIS",,"0.0","0","20","0","0","0","5","0.0","1","4.5","4.5","4.5","4.5",,"1.9000000000000001","2021-12-18T17:15:54+01:00","https://www.infotbm.com/les-parc-relais-tout-public","0","0","4.5","PERIPHERIE","250","0","234","1.9000000000000001","TBM","BORDEAUX_METROPOLE","0","AUTRE","0","1","250","COMPLET","Parc-Relais Stalingrad","214","DELEGATION_DE_SERVICE_PUBLIC_POUR_BORDEAUX_METROPOLE","SURFACE","2004",,"20","2018-06-01T02:00:00+02:00","250","1.8",
"44.8382085,-0.5575964","{""coordinates"": [-0.5575964, 44.8382085], ""type"": ""Point""}","33063","CUBPK55","80822705200012","4,5€ pour 1 à 5 passagers dans le VL","Rue Letellier 33000 Bordeaux","KEOLIS","4.5",,"0.0","4.5","4.5","6","PAYANT_TARIF_PARC_RELAIS",,"0.0","107","20","0","0","0","5","0.0","1","4.5","4.5","4.5","4.5",,"1.9000000000000001","2021-12-21T21:13:54+01:00","https://www.infotbm.com/les-parc-relais-tout-public","0","0","4.5","PERIPHERIE","250","0","234","1.9000000000000001","TBM","BORDEAUX_METROPOLE","0","AUTRE","0","1","250","LIBRE","Parc-Relais Stalingrad","214","DELEGATION_DE_SERVICE_PUBLIC_POUR_BORDEAUX_METROPOLE","SURFACE","2004",,"20","2018-06-01T02:00:00+02:00","250","1.8",
"44.8389207,-0.5878182","{""coordinates"": [-0.5878182, 44.8389207], ""type"": ""Point""}","33063","CUBPK28","453 335 069 00010","60pl disponibles pour les horaires, Vélos: 35€/an ou 5€/mois","Rue Robert Lateulade 33000 Bordeaux","METPARK","2.8000000000000003","6.0","0.0","0.7000000000000001","20.0","12","PAYANT_TARIF_HORAIRE","110.0",,"14","66","0","0","0","0","0.0","3","10.4",,"8.0","5.6000000000000005","20.0","1.8","2021-12-16T10:24:01+01:00","https://www.mtpk.fr/","8","427","1.4000000000000001","HYPER_CENTRE","1041","0","219","1.8","METPARK","BORDEAUX_METROPOLE","0","NORMAL_PAYANT","11","1","0","LIBRE","Front Du Medoc","70","REGIE_AUTONOME","SILO","1977","64.0","65","2018-06-01T02:00:00+02:00","614","2.5","45.0"
"44.8389207,-0.5878182","{""coordinates"": [-0.5878182, 44.8389207], ""type"": ""Point""}","33063","CUBPK28","453 335 069 00010","60pl disponibles pour les horaires, Vélos: 35€/an ou 5€/mois","Rue Robert Lateulade 33000 Bordeaux","METPARK","2.8000000000000003","6.0","0.0","0.7000000000000001","20.0","12","PAYANT_TARIF_HORAIRE","110.0",,"14","66","0","0","0","0","0.0","3","10.4",,"8.0","5.6000000000000005","20.0","1.8","2021-12-17T11:02:14+01:00","https://www.mtpk.fr/","8","427","1.4000000000000001","HYPER_CENTRE","1041","0","219","1.8","METPARK","BORDEAUX_METROPOLE","0","NORMAL_PAYANT","11","1","0","LIBRE","Front Du Medoc","70","REGIE_AUTONOME","SILO","1977","64.0","65","2018-06-01T02:00:00+02:00","614","2.5","45.0"
"44.8389207,-0.5878182","{""coordinates"": [-0.5878182, 44.8389207], ""type"": ""Point""}","33063","CUBPK28","453 335 069 00010","60pl disponibles pour les horaires, Vélos: 35€/an ou 5€/mois","Rue Robert Lateulade 33000 Bordeaux","METPARK","2.8000000000000003","6.0","0.0","0.7000000000000001","20.0","12","PAYANT_TARIF_HORAIRE","110.0",,"16","66","0","0","0","0","0.0","3","10.4",,"8.0","5.6000000000000005","20.0","1.8","2021-12-17T13:32:52+01:00","https://www.mtpk.fr/","8","427","1.4000000000000001","HYPER_CENTRE","1041","0","219","1.8","METPARK","BORDEAUX_METROPOLE","0","NORMAL_PAYANT","11","1","0","LIBRE","Front Du Medoc","70","REGIE_AUTONOME","SILO","1977","64.0","65","2018-06-01T02:00:00+02:00","614","2.5","45.0"
"44.8389207,-0.5878182","{""coordinates"": [-0.5878182, 44.8389207], ""type"": ""Point""}","33063","CUBPK28","453 335 069 00010","60pl disponibles pour les horaires, Vélos: 35€/an ou 5€/mois","Rue Robert Lateulade 33000 Bordeaux","METPARK","2.8000000000000003","6.0","0.0","0.7000000000000001","20.0","12","PAYANT_TARIF_HORAIRE","110.0",,"20","66","0","0","0","0","0.0","3","10.4",,"8.0","5.6000000000000005","20.0","1.8","2021-12-17T15:47:53+01:00","https://www.mtpk.fr/","8","427","1.4000000000000001","HYPER_CENTRE","1041","0","219","1.8","METPARK","BORDEAUX_METROPOLE","0","NORMAL_PAYANT","11","1","0","LIBRE","Front Du Medoc","70","REGIE_AUTONOME","SILO","1977","64.0","65","2018-06-01T02:00:00+02:00","614","2.5","45.0"
"44.8389207,-0.5878182","{""coordinates"": [-0.5878182, 44.8389207], ""type"": ""Point""}","33063","CUBPK28","453 335 069 00010","60pl disponibles pour les horaires, Vélos: 35€/an ou 5€/mois","Rue Robert Lateulade 33000 Bordeaux","METPARK","2.8000000000000003","6.0","0.0","0.7000000000000001","20.0","12","PAYANT_TARIF_HORAIRE","110.0",,"15","66","0","0","0","0","0.0","3","10.4",,"8.0","5.6000000000000005","20.0","1.8","2021-12-18T02:16:38+01:00","https://www.mtpk.fr/","8","427","1.4000000000000001","HYPER_CENTRE","1041","0","219","1.8","METPARK","BORDEAUX_METROPOLE","0","NORMAL_PAYANT","11","1","0","LIBRE","Front Du Medoc","70","REGIE_AUTONOME","SILO","1977","64.0","65","2018-06-01T02:00:00+02:00","614","2.5","45.0"
"44.8389207,-0.5878182","{""coordinates"": [-0.5878182, 44.8389207], ""type"": ""Point""}","33063","CUBPK28","453 335 069 00010","60pl disponibles pour les horaires, Vélos: 35€/an ou 5€/mois","Rue Robert Lateulade 33000 Bordeaux","METPARK","2.8000000000000003","6.0","0.0","0.7000000000000001","20.0","12","PAYANT_TARIF_HORAIRE","110.0",,"17","66","0","0","0","0","0.0","3","10.4",,"8.0","5.6000000000000005","20.0","1.8","2021-12-18T08:26:07+01:00","https://www.mtpk.fr/","8","427","1.4000000000000001","HYPER_CENTRE","1041","0","219","1.8","METPARK","BORDEAUX_METROPOLE","0","NORMAL_PAYANT","11","1","0","LIBRE","Front Du Medoc","70","REGIE_AUTONOME","SILO","1977","64.0","65","2018-06-01T02:00:00+02:00","614","2.5","45.0"
"44.8389207,-0.5878182","{""coordinates"": [-0.5878182, 44.8389207], ""type"": ""Point""}","33063","CUBPK28","453 335 069 00010","60pl disponibles pour les horaires, Vélos: 35€/an ou 5€/mois","Rue Robert Lateulade 33000 Bordeaux","METPARK","2.8000000000000003","6.0","0.0","0.7000000000000001","20.0","12","PAYANT_TARIF_HORAIRE","110.0",,"16","66","0","0","0","0","0.0","3","10.4",,"8.0","5.6000000000000005","20.0","1.8","2021-12-18T14:02:12+01:00","https://www.mtpk.fr/","8","427","1.4000000000000001","HYPER_CENTRE","1041","0","219","1.8","METPARK","BORDEAUX_METROPOLE","0","NORMAL_PAYANT","11","1","0","LIBRE","Front Du Medoc","70","REGIE_AUTONOME","SILO","1977","64.0","65","2018-06-01T02:00:00+02:00","614","2.5","45.0"
"44.8389207,-0.5878182","{""coordinates"": [-0.5878182, 44.8389207], ""type"": ""Point""}","33063","CUBPK28","453 335 069 00010","60pl disponibles pour les horaires, Vélos: 35€/an ou 5€/mois","Rue Robert Lateulade 33000 Bordeaux","METPARK","2.8000000000000003","6.0","0.0","0.7000000000000001","20.0","12","PAYANT_TARIF_HORAIRE","110.0",,"7","66","0","0","0","0","0.0","3","10.4",,"8.0","5.6000000000000005","20.0","1.8","2021-12-18T17:15:56+01:00","https://www.mtpk.fr/","8","427","1.4000000000000001","HYPER_CENTRE","1041","0","219","1.8","METPARK","BORDEAUX_METROPOLE","0","NORMAL_PAYANT","11","1","0","LIBRE","Front Du Medoc","70","REGIE_AUTONOME","SILO","1977","64.0","65","2018-06-01T02:00:00+02:00","614","2.5","45.0"
"44.8389207,-0.5878182","{""coordinates"": [-0.5878182, 44.8389207], ""type"": ""Point""}","33063","CUBPK28","453 335 069 00010","60pl disponibles pour les horaires, Vélos: 35€/an ou 5€/mois","Rue Robert Lateulade 33000 Bordeaux","METPARK","2.8000000000000003","6.0","0.0","0.7000000000000001","20.0","12","PAYANT_TARIF_HORAIRE","110.0",,"24","66","0","0","0","0","0.0","3","10.4",,"8.0","5.6000000000000005","20.0","1.8","2021-12-21T21:16:14+01:00","https://www.mtpk.fr/","8","427","1.4000000000000001","HYPER_CENTRE","1041","0","219","1.8","METPARK","BORDEAUX_METROPOLE","0","NORMAL_PAYANT","11","1","0","LIBRE","Front Du Medoc","70","REGIE_AUTONOME","SILO","1977","64.0","65","2018-06-01T02:00:00+02:00","614","2.5","45.0"
"44.8389271,-0.5720645","{""coordinates"": [-0.5720645, 44.8389271], ""type"": ""Point""}","33063","CUBPK06","320 229 644 05241",,"Place Camille Jullian - 33000 BORDEAUX","INDIGO_PARK","2.9","7.8",,"1.2","19.0","7","PAYANT_TARIF_HORAIRE","155.0",,"172","0","0","0","0","0","0.0","4","9.8",,"7.8","6.3","26.8","1.9000000000000001","2021-12-16T10:25:09+01:00","https://fr.parkindigo.com/parking/camille-jullian-33001400","0","0","2.4","HYPER_CENTRE","338","0","224","1.9000000000000001","INDIGO_CENTRAL_PARCS","BORDEAUX_METROPOLE","0","NORMAL_PAYANT","0","1","0","LIBRE","Camille Jullian","338","DELEGATION_DE_SERVICE_PUBLIC_POUR_BORDEAUX_METROPOLE","ENTERRE","1991","120.0","6","2018-06-01T02:00:00+02:00","338","2.5",
"44.8389271,-0.5720645","{""coordinates"": [-0.5720645, 44.8389271], ""type"": ""Point""}","33063","CUBPK06","320 229 644 05241",,"Place Camille Jullian - 33000 BORDEAUX","INDIGO_PARK","2.9","7.8",,"1.2","19.0","7","PAYANT_TARIF_HORAIRE","155.0",,"138","0","0","0","0","0","0.0","4","9.8",,"7.8","6.3","26.8","1.9000000000000001","2021-12-17T11:03:13+01:00","https://fr.parkindigo.com/parking/camille-jullian-33001400","0","0","2.4","HYPER_CENTRE","338","0","224","1.9000000000000001","INDIGO_CENTRAL_PARCS","BORDEAUX_METROPOLE","0","NORMAL_PAYANT","0","1","0","LIBRE","Camille Jullian","338","DELEGATION_DE_SERVICE_PUBLIC_POUR_BORDEAUX_METROPOLE","ENTERRE","1991","120.0","6","2018-06-01T02:00:00+02:00","338","2.5",
"44.8389271,-0.5720645","{""coordinates"": [-0.5720645, 44.8389271], ""type"": ""Point""}","33063","CUBPK06","320 229 644 05241",,"Place Camille Jullian - 33000 BORDEAUX","INDIGO_PARK","2.9","7.8",,"1.2","19.0","7","PAYANT_TARIF_HORAIRE","155.0",,"111","0","0","0","0","0","0.0","4","9.8",,"7.8","6.3","26.8","1.9000000000000001","2021-12-17T13:33:03+01:00","https://fr.parkindigo.com/parking/camille-jullian-33001400","0","0","2.4","HYPER_CENTRE","338","0","224","1.9000000000000001","INDIGO_CENTRAL_PARCS","BORDEAUX_METROPOLE","0","NORMAL_PAYANT","0","1","0","LIBRE","Camille Jullian","338","DELEGATION_DE_SERVICE_PUBLIC_POUR_BORDEAUX_METROPOLE","ENTERRE","1991","120.0","6","2018-06-01T02:00:00+02:00","338","2.5",
"44.8389271,-0.5720645","{""coordinates"": [-0.5720645, 44.8389271], ""type"": ""Point""}","33063","CUBPK06","320 229 644 05241",,"Place Camille Jullian - 33000 BORDEAUX","INDIGO_PARK","2.9","7.8",,"1.2","19.0","7","PAYANT_TARIF_HORAIRE","155.0",,"138","0","0","0","0","0","0.0","4","9.8",,"7.8","6.3","26.8","1.9000000000000001","2021-12-17T15:48:58+01:00","https://fr.parkindigo.com/parking/camille-jullian-33001400","0","0","2.4","HYPER_CENTRE","338","0","224","1.9000000000000001","INDIGO_CENTRAL_PARCS","BORDEAUX_METROPOLE","0","NORMAL_PAYANT","0","1","0","LIBRE","Camille Jullian","338","DELEGATION_DE_SERVICE_PUBLIC_POUR_BORDEAUX_METROPOLE","ENTERRE","1991","120.0","6","2018-06-01T02:00:00+02:00","338","2.5",
"44.8389271,-0.5720645","{""coordinates"": [-0.5720645, 44.8389271], ""type"": ""Point""}","33063","CUBPK06","320 229 644 05241",,"Place Camille Jullian - 33000 BORDEAUX","INDIGO_PARK","2.9","7.8",,"1.2","19.0","7","PAYANT_TARIF_HORAIRE","155.0",,"184","0","0","0","0","0","0.0","4","9.8",,"7.8","6.3","26.8","1.9000000000000001","2021-12-18T02:16:59+01:00","https://fr.parkindigo.com/parking/camille-jullian-33001400","0","0","2.4","HYPER_CENTRE","338","0","224","1.9000000000000001","INDIGO_CENTRAL_PARCS","BORDEAUX_METROPOLE","0","NORMAL_PAYANT","0","1","0","LIBRE","Camille Jullian","338","DELEGATION_DE_SERVICE_PUBLIC_POUR_BORDEAUX_METROPOLE","ENTERRE","1991","120.0","6","2018-06-01T02:00:00+02:00","338","2.5",
"44.8389271,-0.5720645","{""coordinates"": [-0.5720645, 44.8389271], ""type"": ""Point""}","33063","CUBPK06","320 229 644 05241",,"Place Camille Jullian - 33000 BORDEAUX","INDIGO_PARK","2.9","7.8",,"1.2","19.0","7","PAYANT_TARIF_HORAIRE","155.0",,"202","0","0","0","0","0","0.0","4","9.8",,"7.8","6.3","26.8","1.9000000000000001","2021-12-18T08:27:11+01:00","https://fr.parkindigo.com/parking/camille-jullian-33001400","0","0","2.4","HYPER_CENTRE","338","0","224","1.9000000000000001","INDIGO_CENTRAL_PARCS","BORDEAUX_METROPOLE","0","NORMAL_PAYANT","0","1","0","LIBRE","Camille Jullian","338","DELEGATION_DE_SERVICE_PUBLIC_POUR_BORDEAUX_METROPOLE","ENTERRE","1991","120.0","6","2018-06-01T02:00:00+02:00","338","2.5",
"44.8389271,-0.5720645","{""coordinates"": [-0.5720645, 44.8389271], ""type"": ""Point""}","33063","CUBPK06","320 229 644 05241",,"Place Camille Jullian - 33000 BORDEAUX","INDIGO_PARK","2.9","7.8",,"1.2","19.0","7","PAYANT_TARIF_HORAIRE","155.0",,"32","0","0","0","0","0","0.0","4","9.8",,"7.8","6.3","26.8","1.9000000000000001","2021-12-18T14:03:11+01:00","https://fr.parkindigo.com/parking/camille-jullian-33001400","0","0","2.4","HYPER_CENTRE","338","0","224","1.9000000000000001","INDIGO_CENTRAL_PARCS","BORDEAUX_METROPOLE","0","NORMAL_PAYANT","0","1","0","LIBRE","Camille Jullian","338","DELEGATION_DE_SERVICE_PUBLIC_POUR_BORDEAUX_METROPOLE","ENTERRE","1991","120.0","6","2018-06-01T02:00:00+02:00","338","2.5",
"44.8389271,-0.5720645","{""coordinates"": [-0.5720645, 44.8389271], ""type"": ""Point""}","33063","CUBPK06","320 229 644 05241",,"Place Camille Jullian - 33000 BORDEAUX","INDIGO_PARK","2.9","7.8",,"1.2","19.0","7","PAYANT_TARIF_HORAIRE","155.0",,"41","0","0","0","0","0","0.0","4","9.8",,"7.8","6.3","26.8","1.9000000000000001","2021-12-18T17:17:00+01:00","https://fr.parkindigo.com/parking/camille-jullian-33001400","0","0","2.4","HYPER_CENTRE","338","0","224","1.9000000000000001","INDIGO_CENTRAL_PARCS","BORDEAUX_METROPOLE","0","NORMAL_PAYANT","0","1","0","COMPLET","Camille Jullian","338","DELEGATION_DE_SERVICE_PUBLIC_POUR_BORDEAUX_METROPOLE","ENTERRE","1991","120.0","6","2018-06-01T02:00:00+02:00","338","2.5",
"44.8389271,-0.5720645","{""coordinates"": [-0.5720645, 44.8389271], ""type"": ""Point""}","33063","CUBPK06","320 229 644 05241",,"Place Camille Jullian - 33000 BORDEAUX","INDIGO_PARK","2.9","7.8",,"1.2","19.0","7","PAYANT_TARIF_HORAIRE","155.0",,"193","0","0","0","0","0","0.0","4","9.8",,"7.8","6.3","26.8","1.9000000000000001","2021-12-21T21:16:10+01:00","https://fr.parkindigo.com/parking/camille-jullian-33001400","0","0","2.4","HYPER_CENTRE","338","0","224","1.9000000000000001","INDIGO_CENTRAL_PARCS","BORDEAUX_METROPOLE","0","NORMAL_PAYANT","0","1","0","LIBRE","Camille Jullian","338","DELEGATION_DE_SERVICE_PUBLIC_POUR_BORDEAUX_METROPOLE","ENTERRE","1991","120.0","6","2018-06-01T02:00:00+02:00","338","2.5",
"44.8390848,-0.5844543","{""coordinates"": [-0.5844543, 44.8390848], ""type"": ""Point""}","33063","CUBPK30","453 335 069 00010","Vélos: 35€/an ou 5€/mois; autre tarif VL quand centre commercial fermé","Rue Claude Bonnier 33000 Bordeaux","METPARK","0.0","6.0","0.0","0.0","20.0","26","PAYANT_TARIF_HORAIRE","123.0",,"764","32","0","0","5","0","0.0","5","10.4",,"8.0","5.6000000000000005","20.0","1.8","2021-12-16T10:21:41+01:00","https://www.mtpk.fr/","4","0","0.0","HYPER_CENTRE","1309","0","220","1.8","METPARK","BORDEAUX_METROPOLE","3","NORMAL_PAYANT","0","1","0","LIBRE","Centre Commercial Meriadeck","1286","REGIE_AUTONOME","MIXTE","1980","55.0","38","2018-06-01T02:00:00+02:00","1309","2.5","44.0"
"44.8390848,-0.5844543","{""coordinates"": [-0.5844543, 44.8390848], ""type"": ""Point""}","33063","CUBPK30","453 335 069 00010","Vélos: 35€/an ou 5€/mois; autre tarif VL quand centre commercial fermé","Rue Claude Bonnier 33000 Bordeaux","METPARK","0.0","6.0","0.0","0.0","20.0","26","PAYANT_TARIF_HORAIRE","123.0",,"632","32","0","0","5","0","0.0","5","10.4",,"8.0","5.6000000000000005","20.0","1.8","2021-12-17T11:02:28+01:00","https://www.mtpk.fr/","4","0","0.0","HYPER_CENTRE","1309","0","220","1.8","METPARK","BORDEAUX_METROPOLE","3","NORMAL_PAYANT","0","1","0","LIBRE","Centre Commercial Meriadeck","1286","REGIE_AUTONOME","MIXTE","1980","55.0","38","2018-06-01T02:00:00+02:00","1309","2.5","44.0"
"44.8390848,-0.5844543","{""coordinates"": [-0.5844543, 44.8390848], ""type"": ""Point""}","33063","CUBPK30","453 335 069 00010","Vélos: 35€/an ou 5€/mois; autre tarif VL quand centre commercial fermé","Rue Claude Bonnier 33000 Bordeaux","METPARK","0.0","6.0","0.0","0.0","20.0","26","PAYANT_TARIF_HORAIRE","123.0",,"666","32","0","0","5","0","0.0","5","10.4",,"8.0","5.6000000000000005","20.0","1.8","2021-12-17T13:33:07+01:00","https://www.mtpk.fr/","4","0","0.0","HYPER_CENTRE","1309","0","220","1.8","METPARK","BORDEAUX_METROPOLE","3","NORMAL_PAYANT","0","1","0","LIBRE","Centre Commercial Meriadeck","1286","REGIE_AUTONOME","MIXTE","1980","55.0","38","2018-06-01T02:00:00+02:00","1309","2.5","44.0"
"44.8390848,-0.5844543","{""coordinates"": [-0.5844543, 44.8390848], ""type"": ""Point""}","33063","CUBPK30","453 335 069 00010","Vélos: 35€/an ou 5€/mois; autre tarif VL quand centre commercial fermé","Rue Claude Bonnier 33000 Bordeaux","METPARK","0.0","6.0","0.0","0.0","20.0","26","PAYANT_TARIF_HORAIRE","123.0",,"617","32","0","0","5","0","0.0","5","10.4",,"8.0","5.6000000000000005","20.0","1.8","2021-12-17T15:48:07+01:00","https://www.mtpk.fr/","4","0","0.0","HYPER_CENTRE","1309","0","220","1.8","METPARK","BORDEAUX_METROPOLE","3","NORMAL_PAYANT","0","1","0","LIBRE","Centre Commercial Meriadeck","1286","REGIE_AUTONOME","MIXTE","1980","55.0","38","2018-06-01T02:00:00+02:00","1309","2.5","44.0"
"44.8390848,-0.5844543","{""coordinates"": [-0.5844543, 44.8390848], ""type"": ""Point""}","33063","CUBPK30","453 335 069 00010","Vélos: 35€/an ou 5€/mois; autre tarif VL quand centre commercial fermé","Rue Claude Bonnier 33000 Bordeaux","METPARK","0.0","6.0","0.0","0.0","20.0","26","PAYANT_TARIF_HORAIRE","123.0",,"1109","32","0","0","5","0","0.0","5","10.4",,"8.0","5.6000000000000005","20.0","1.8","2021-12-18T02:16:52+01:00","https://www.mtpk.fr/","4","0","0.0","HYPER_CENTRE","1309","0","220","1.8","METPARK","BORDEAUX_METROPOLE","3","NORMAL_PAYANT","0","1","0","LIBRE","Centre Commercial Meriadeck","1286","REGIE_AUTONOME","MIXTE","1980","55.0","38","2018-06-01T02:00:00+02:00","1309","2.5","44.0"
"44.8390848,-0.5844543","{""coordinates"": [-0.5844543, 44.8390848], ""type"": ""Point""}","33063","CUBPK30","453 335 069 00010","Vélos: 35€/an ou 5€/mois; autre tarif VL quand centre commercial fermé","Rue Claude Bonnier 33000 Bordeaux","METPARK","0.0","6.0","0.0","0.0","20.0","26","PAYANT_TARIF_HORAIRE","123.0",,"1024","32","0","0","5","0","0.0","5","10.4",,"8.0","5.6000000000000005","20.0","1.8","2021-12-18T08:26:21+01:00","https://www.mtpk.fr/","4","0","0.0","HYPER_CENTRE","1309","0","220","1.8","METPARK","BORDEAUX_METROPOLE","3","NORMAL_PAYANT","0","1","0","LIBRE","Centre Commercial Meriadeck","1286","REGIE_AUTONOME","MIXTE","1980","55.0","38","2018-06-01T02:00:00+02:00","1309","2.5","44.0"
"44.8390848,-0.5844543","{""coordinates"": [-0.5844543, 44.8390848], ""type"": ""Point""}","33063","CUBPK30","453 335 069 00010","Vélos: 35€/an ou 5€/mois; autre tarif VL quand centre commercial fermé","Rue Claude Bonnier 33000 Bordeaux","METPARK","0.0","6.0","0.0","0.0","20.0","26","PAYANT_TARIF_HORAIRE","123.0",,"602","32","0","0","5","0","0.0","5","10.4",,"8.0","5.6000000000000005","20.0","1.8","2021-12-18T14:02:31+01:00","https://www.mtpk.fr/","4","0","0.0","HYPER_CENTRE","1309","0","220","1.8","METPARK","BORDEAUX_METROPOLE","3","NORMAL_PAYANT","0","1","0","LIBRE","Centre Commercial Meriadeck","1286","REGIE_AUTONOME","MIXTE","1980","55.0","38","2018-06-01T02:00:00+02:00","1309","2.5","44.0"
"44.8390848,-0.5844543","{""coordinates"": [-0.5844543, 44.8390848], ""type"": ""Point""}","33063","CUBPK30","453 335 069 00010","Vélos: 35€/an ou 5€/mois; autre tarif VL quand centre commercial fermé","Rue Claude Bonnier 33000 Bordeaux","METPARK","0.0","6.0","0.0","0.0","20.0","26","PAYANT_TARIF_HORAIRE","123.0",,"311","32","0","0","5","0","0.0","5","10.4",,"8.0","5.6000000000000005","20.0","1.8","2021-12-18T17:16:11+01:00","https://www.mtpk.fr/","4","0","0.0","HYPER_CENTRE","1309","0","220","1.8","METPARK","BORDEAUX_METROPOLE","3","NORMAL_PAYANT","0","1","0","LIBRE","Centre Commercial Meriadeck","1286","REGIE_AUTONOME","MIXTE","1980","55.0","38","2018-06-01T02:00:00+02:00","1309","2.5","44.0"
"44.8390848,-0.5844543","{""coordinates"": [-0.5844543, 44.8390848], ""type"": ""Point""}","33063","CUBPK30","453 335 069 00010","Vélos: 35€/an ou 5€/mois; autre tarif VL quand centre commercial fermé","Rue Claude Bonnier 33000 Bordeaux","METPARK","0.0","6.0","0.0","0.0","20.0","26","PAYANT_TARIF_HORAIRE","123.0",,"1072","32","0","0","5","0","0.0","5","10.4",,"8.0","5.6000000000000005","20.0","1.8","2021-12-21T21:16:29+01:00","https://www.mtpk.fr/","4","0","0.0","HYPER_CENTRE","1309","0","220","1.8","METPARK","BORDEAUX_METROPOLE","3","NORMAL_PAYANT","0","1","0","LIBRE","Centre Commercial Meriadeck","1286","REGIE_AUTONOME","MIXTE","1980","55.0","38","2018-06-01T02:00:00+02:00","1309","2.5","44.0"
"44.8397747,-0.5830285","{""coordinates"": [-0.5830285, 44.8397747], ""type"": ""Point""}","33063","CUBPK31","453 335 069 00010","Abonnés seulement","Rue Georges Bonnac 33000 Bordeaux","METPARK",,,,,,"4","PAYANT_RESERVE_ABONNES","123.0",,,"6","0","0","0","0",,"1",,,,,,"1.8","2021-02-11T09:21:10+01:00","https://www.mtpk.fr/","2","0",,"HYPER_CENTRE","166","0","248","1.8","METPARK","BORDEAUX_METROPOLE","0","NORMAL_PAYANT","0",,"0","OUVERT","Bonnac",,"REGIE_AUTONOME","ENTERRE","2009","78.0","0","2018-06-01T02:00:00+02:00","166","2.5","44.0"
"44.8397747,-0.5830285","{""coordinates"": [-0.5830285, 44.8397747], ""type"": ""Point""}","33063","CUBPK31","453 335 069 00010","Abonnés seulement","Rue Georges Bonnac 33000 Bordeaux","METPARK",,,,,,"4","PAYANT_RESERVE_ABONNES","123.0",,,"6","0","0","0","0",,"1",,,,,,"1.8","2021-02-11T09:21:10+01:00","https://www.mtpk.fr/","2","0",,"HYPER_CENTRE","166","0","248","1.8","METPARK","BORDEAUX_METROPOLE","0","NORMAL_PAYANT","0",,"0","OUVERT","Bonnac",,"REGIE_AUTONOME","ENTERRE","2009","78.0","0","2018-06-01T02:00:00+02:00","166","2.5","44.0"
"44.8397747,-0.5830285","{""coordinates"": [-0.5830285, 44.8397747], ""type"": ""Point""}","33063","CUBPK31","453 335 069 00010","Abonnés seulement","Rue Georges Bonnac 33000 Bordeaux","METPARK",,,,,,"4","PAYANT_RESERVE_ABONNES","123.0",,,"6","0","0","0","0",,"1",,,,,,"1.8","2021-02-11T09:21:10+01:00","https://www.mtpk.fr/","2","0",,"HYPER_CENTRE","166","0","248","1.8","METPARK","BORDEAUX_METROPOLE","0","NORMAL_PAYANT","0",,"0","OUVERT","Bonnac",,"REGIE_AUTONOME","ENTERRE","2009","78.0","0","2018-06-01T02:00:00+02:00","166","2.5","44.0"
"44.8397747,-0.5830285","{""coordinates"": [-0.5830285, 44.8397747], ""type"": ""Point""}","33063","CUBPK31","453 335 069 00010","Abonnés seulement","Rue Georges Bonnac 33000 Bordeaux","METPARK",,,,,,"4","PAYANT_RESERVE_ABONNES","123.0",,,"6","0","0","0","0",,"1",,,,,,"1.8","2021-02-11T09:21:10+01:00","https://www.mtpk.fr/","2","0",,"HYPER_CENTRE","166","0","248","1.8","METPARK","BORDEAUX_METROPOLE","0","NORMAL_PAYANT","0",,"0","OUVERT","Bonnac",,"REGIE_AUTONOME","ENTERRE","2009","78.0","0","2018-06-01T02:00:00+02:00","166","2.5","44.0"
"44.8397747,-0.5830285","{""coordinates"": [-0.5830285, 44.8397747], ""type"": ""Point""}","33063","CUBPK31","453 335 069 00010","Abonnés seulement","Rue Georges Bonnac 33000 Bordeaux","METPARK",,,,,,"4","PAYANT_RESERVE_ABONNES","123.0",,,"6","0","0","0","0",,"1",,,,,,"1.8","2021-02-11T09:21:10+01:00","https://www.mtpk.fr/","2","0",,"HYPER_CENTRE","166","0","248","1.8","METPARK","BORDEAUX_METROPOLE","0","NORMAL_PAYANT","0",,"0","OUVERT","Bonnac",,"REGIE_AUTONOME","ENTERRE","2009","78.0","0","2018-06-01T02:00:00+02:00","166","2.5","44.0"
